id,product brand,product name,price,store name
16888,President's Choice,"Live Lettuce Trio, 2-pack",5.99,"Mcarthur, Ottawa"
10408,President's Choice,Live Lettuce Tri Mix - 1 Unit,3.99,"Brewery Dist, Edmonton"
993,President's Choice,Live Lettuce Tri Mix - 1 Unit,3.99,"Lonsdale, Vancouver"
4691,President's Choice,Live Lettuce Tri Mix - 1 Unit,3.99,"Mclaughlin, Toronto"
3836,President's Choice,"Live Lettuce Red/Green, 2-pack",5.99,"Mclaughlin, Toronto"
13882,President's Choice,"Live Lettuce Red/Green, 2-pack",5.99,"Mcarthur, Ottawa"
17506,President's Choice,"Live Lettuce Green, 2-pack",5.99,"Mcarthur, Ottawa"
7428,President's Choice,"Live Lettuce Green, 2-pack",5.99,"Mclaughlin, Toronto"
9849,President's Choice,Live Lettuce Boston,3.99,"Brewery Dist, Edmonton"
432,President's Choice,Live Lettuce Boston,3.99,"Lonsdale, Vancouver"
14199,President's Choice,Live Lettuce Boston,3.49,"Mcarthur, Ottawa"
3988,President's Choice,Live Lettuce Boston,3.49,"Mclaughlin, Toronto"
13785,Unknown,Limes,0.99,"Mcarthur, Ottawa"
9436,Unknown,Limes,0.99,"Brewery Dist, Edmonton"
3721,Unknown,Limes,0.99,"Mclaughlin, Toronto"
20,Unknown,Limes,0.99,"Lonsdale, Vancouver"
17499,Greenhouse,Lime Lemongrass Organic Kombucha,9.99,"Mcarthur, Ottawa"
7422,Greenhouse,Lime Lemongrass Organic Kombucha,9.99,"Mclaughlin, Toronto"
15476,Greenhouse,Lime Herbal Kombucha,4.99,"Mcarthur, Ottawa"
5417,Greenhouse,Lime Herbal Kombucha,4.99,"Mclaughlin, Toronto"
8712,Gourmet Garden,"Lightly Dried, Ginger Bowl",5.99,"Mclaughlin, Toronto"
12040,Gourmet Garden,Lightly Dried Parsley,5.99,"Brewery Dist, Edmonton"
6849,Gourmet Garden,Lightly Dried Parsley,5.99,"Mclaughlin, Toronto"
12055,Gourmet Garden,Lightly Dried Cilantro,5.99,"Brewery Dist, Edmonton"
6868,Gourmet Garden,Lightly Dried Cilantro,5.99,"Mclaughlin, Toronto"
12049,Gourmet Garden,Lightly Dried Basil,5.99,"Brewery Dist, Edmonton"
6846,Gourmet Garden,Lightly Dried Basil,5.99,"Mclaughlin, Toronto"
16923,Unknown,Lettuce Little Gem,5.99,"Mcarthur, Ottawa"
6839,Unknown,Lettuce Little Gem,5.99,"Mclaughlin, Toronto"
3710,Unknown,Lettuce Iceberg,3.99,"Mclaughlin, Toronto"
9426,Unknown,Lettuce Iceberg,3.99,"Brewery Dist, Edmonton"
13775,Unknown,Lettuce Iceberg,3.99,"Mcarthur, Ottawa"
10,Unknown,Lettuce Iceberg,3.99,"Lonsdale, Vancouver"
9692,President's Choice,Lettuce Green,3.99,"Brewery Dist, Edmonton"
13760,Farmer's Market,Lemons 3lb Bag,7.99,"Brewery Dist, Edmonton"
3698,Farmer's Market,Lemons 3lb Bag,7.99,"Lonsdale, Vancouver"
8044,Farmer's Market,Lemons,5.99,"Mclaughlin, Toronto"
18120,Farmer's Market,Lemons,5.99,"Mcarthur, Ottawa"
12580,Unknown,Lemongrass,1.99,"Brewery Dist, Edmonton"
3126,Unknown,Lemongrass,1.99,"Lonsdale, Vancouver"
16386,Unknown,"Lemon Grass, 2 Pack",2.99,"Mcarthur, Ottawa"
6295,Unknown,"Lemon Grass, 2 Pack",2.99,"Mclaughlin, Toronto"
12,Unknown,Lemon,0.99,"Lonsdale, Vancouver"
13778,Unknown,Lemon,0.99,"Mcarthur, Ottawa"
9428,Unknown,Lemon,0.99,"Brewery Dist, Edmonton"
3713,Unknown,Lemon,0.99,"Mclaughlin, Toronto"
12025,Unknown,Leeks,6.99,"Brewery Dist, Edmonton"
16404,Unknown,Leeks,5.99,"Mcarthur, Ottawa"
2145,Unknown,Leeks,6.99,"Lonsdale, Vancouver"
6321,Unknown,Leeks,5.99,"Mclaughlin, Toronto"
14211,Unknown,Lebanese Tabbouleh Salad,8.47,"Mcarthur, Ottawa"
4148,Unknown,Lebanese Tabbouleh Salad,8.47,"Mclaughlin, Toronto"
16899,Unknown,Lavender & Elderflower Infused Lemonade,6,"Mcarthur, Ottawa"
6335,Unknown,Lavender & Elderflower Infused Lemonade,6,"Mclaughlin, Toronto"
1329,Unknown,Large Steak & Egg Salad,13,"Lonsdale, Vancouver"
15095,Unknown,Large Steak & Egg Salad,13,"Mcarthur, Ottawa"
10746,Unknown,Large Steak & Egg Salad,13,"Brewery Dist, Edmonton"
13135,Unknown,Large Shrimp & Bacon Caesar Salad,13,"Brewery Dist, Edmonton"
2123,Unknown,Large Shrimp & Bacon Caesar Salad,13,"Lonsdale, Vancouver"
15077,Unknown,Large Organic Pineapple,5.99,"Mcarthur, Ottawa"
4679,Unknown,Large Organic Pineapple,5.99,"Mclaughlin, Toronto"
9858,Unknown,Large Neptune Crab Salad,13,"Brewery Dist, Edmonton"
450,Unknown,Large Mexican Style Beef Taco Salad,13,"Lonsdale, Vancouver"
14226,Unknown,Large Mexican Style Beef Taco Salad,13,"Mcarthur, Ottawa"
9868,Unknown,Large Mexican Style Beef Taco Salad,13,"Brewery Dist, Edmonton"
9552,Unknown,Large Mediterranean Tuna Salad,13,"Brewery Dist, Edmonton"
10731,Unknown,Large Lobster Club Salad,17,"Brewery Dist, Edmonton"
9525,Unknown,Large House Salad,12,"Brewery Dist, Edmonton"
13876,Unknown,Large House Salad,12,"Mcarthur, Ottawa"
101,Unknown,Large House Salad,12,"Lonsdale, Vancouver"
3825,Unknown,Large House Salad,12,"Mclaughlin, Toronto"
9526,Unknown,Large House Cheddar Salad,12,"Brewery Dist, Edmonton"
13879,Unknown,Large House Cheddar Salad,12,"Mcarthur, Ottawa"
3829,Unknown,Large House Cheddar Salad,12,"Mclaughlin, Toronto"
116,Unknown,Large House Cheddar Salad,12,"Lonsdale, Vancouver"
15063,Unknown,Large Greek Salad,12,"Mcarthur, Ottawa"
1001,Unknown,Large Greek Salad,12,"Lonsdale, Vancouver"
4700,Unknown,Large Greek Salad,12,"Mclaughlin, Toronto"
10419,Unknown,Large Greek Salad,12,"Brewery Dist, Edmonton"
10421,Unknown,Large Chicken Caesar Salad,12,"Brewery Dist, Edmonton"
1003,Unknown,Large Chicken Caesar Salad,12,"Lonsdale, Vancouver"
4997,Unknown,Large Chicken Caesar Salad,12,"Mclaughlin, Toronto"
15064,Unknown,Large Chicken Caesar Salad,12,"Mcarthur, Ottawa"
441,Unknown,Large Caesar Salad,12,"Lonsdale, Vancouver"
4146,Unknown,Large Caesar Salad,12,"Mclaughlin, Toronto"
14209,Unknown,Large Caesar Salad,12,"Mcarthur, Ottawa"
12559,Remedy,Kombucha Wild Berry,5.99,"Brewery Dist, Edmonton"
3131,Remedy,Kombucha Wild Berry,5.99,"Lonsdale, Vancouver"
18087,Remedy,Kombucha Wild Berry,5.99,"Mcarthur, Ottawa"
18089,Remedy,Kombucha Lemon Lime & Mint,5.99,"Mcarthur, Ottawa"
6827,Remedy,Kombucha Ginger Lemon,5.99,"Mclaughlin, Toronto"
690,Remedy,Kombucha Ginger Lemon,5.99,"Lonsdale, Vancouver"
16912,Remedy,Kombucha Ginger Lemon,5.99,"Mcarthur, Ottawa"
8716,Unknown,Kohlrabi,3.23,"Mclaughlin, Toronto"
13745,Unknown,Kohlrabi,3.23,"Brewery Dist, Edmonton"
3167,Unknown,Kiwis,1.09,"Lonsdale, Vancouver"
8738,Unknown,Kiwis,1.09,"Mclaughlin, Toronto"
19488,Unknown,Kiwis,1.09,"Mcarthur, Ottawa"
984,Unknown,Kiwi Fruit,7.99,"Lonsdale, Vancouver"
14472,Unknown,Kiwi Fruit,6.99,"Mcarthur, Ottawa"
286,President's Choice,Kent Mango,3.49,"Lonsdale, Vancouver"
118,PC Organics,"Kale, Chard and Spinach Salad Mix",4.99,"Lonsdale, Vancouver"
998,Unknown,Kale Spinach Pineapple Orange Blend,14,"Lonsdale, Vancouver"
1303,Unknown,Kale Spinach Pineapple Orange Blend,7,"Lonsdale, Vancouver"
12568,President's Choice,Kale Slaw,4.49,"Brewery Dist, Edmonton"
2631,President's Choice,Kale Slaw,4.49,"Lonsdale, Vancouver"
18101,President's Choice,Kale Slaw,4.49,"Mcarthur, Ottawa"
2149,Unknown,Kale,3.99,"Lonsdale, Vancouver"
12024,Unknown,Kale,3.99,"Brewery Dist, Edmonton"
16403,Unknown,Kale,3.99,"Mcarthur, Ottawa"
6320,Unknown,Kale,3.99,"Mclaughlin, Toronto"
996,Unknown,Kabocha Squash,13.51,"Lonsdale, Vancouver"
10412,Unknown,Kabocha Squash,13.51,"Brewery Dist, Edmonton"
10382,Bolthouse,"Juice, 100% Pomegranate",9.99,"Brewery Dist, Edmonton"
968,Bolthouse,"Juice, 100% Pomegranate",9.99,"Lonsdale, Vancouver"
14739,Bolthouse,"Juice, 100% Pomegranate",9.99,"Mcarthur, Ottawa"
4706,Bolthouse,"Juice, 100% Pomegranate",9.99,"Mclaughlin, Toronto"
14020,Unknown,Jicama,3.99,"Mcarthur, Ottawa"
3816,Unknown,Jicama,3.99,"Mclaughlin, Toronto"
9560,Unknown,Jicama,4.23,"Brewery Dist, Edmonton"
5409,Unknown,Japanese Yams,6.26,"Mclaughlin, Toronto"
11116,Unknown,Japanese Yams,7.73,"Brewery Dist, Edmonton"
4699,Unknown,Jamaican Sweet Potatoes,5.28,"Mclaughlin, Toronto"
4695,Unknown,Jamaican Ginger,4.05,"Mclaughlin, Toronto"
15092,Unknown,Jalapeno Peppers,0.55,"Mcarthur, Ottawa"
5027,Unknown,Jalapeno Peppers,0.55,"Mclaughlin, Toronto"
10742,Unknown,Jalapeno Peppers,0.5,"Brewery Dist, Edmonton"
13152,President's Choice,Jalapeno Hot Peppers,5.99,"Brewery Dist, Edmonton"
3135,President's Choice,Jalapeno Hot Peppers,5.99,"Lonsdale, Vancouver"
18787,President's Choice,Jalapeno Hot Peppers,4.99,"Mcarthur, Ottawa"
8698,President's Choice,Jalapeno Hot Peppers,4.99,"Mclaughlin, Toronto"
3801,Unknown,Italian Parsley,2.69,"Mclaughlin, Toronto"
133,Unknown,Italian Parsley,2.69,"Lonsdale, Vancouver"
16390,Unknown,Italian Eggplants,1.58,"Mcarthur, Ottawa"
6303,Unknown,Italian Eggplants,1.58,"Mclaughlin, Toronto"
17489,Greenhouse,Inside Job,14.99,"Mcarthur, Ottawa"
7411,Greenhouse,Inside Job,14.99,"Mclaughlin, Toronto"
9528,Well,Ink. Lemonade Spirulina,5.99,"Brewery Dist, Edmonton"
119,Well,Ink. Lemonade Spirulina,5.99,"Lonsdale, Vancouver"
3132,Well,Ink. Lemonade Charcoal,5.99,"Lonsdale, Vancouver"
18088,Well,Ink. Lemonade Charcoal,5.99,"Mcarthur, Ottawa"
12560,Well,Ink. Lemonade Charcoal,5.99,"Brewery Dist, Edmonton"
5022,Unknown,Indian Okra,4.1,"Mclaughlin, Toronto"
5858,No Name,Imperfect Apples,7.99,"Mclaughlin, Toronto"
16378,No Name,Imperfect Apples,7.99,"Mcarthur, Ottawa"
7436,Unknown,Horseradish,6.94,"Mclaughlin, Toronto"
10715,Unknown,Honeydew Slices,6,"Brewery Dist, Edmonton"
5004,Unknown,Honeydew Slices,6,"Mclaughlin, Toronto"
14009,Unknown,Honeydew Melon Halves,6,"Mcarthur, Ottawa"
9546,Unknown,Honeydew Melon Halves,6,"Brewery Dist, Edmonton"
11559,Unknown,Honeydew Melon,6.99,"Brewery Dist, Edmonton"
16367,Unknown,Honeydew Melon,7.99,"Mcarthur, Ottawa"
2132,Unknown,Honeydew Melon,6.99,"Lonsdale, Vancouver"
14238,Unknown,Honeydew Cubed Small,6,"Mcarthur, Ottawa"
458,Unknown,Honeydew Cubed Small,6,"Lonsdale, Vancouver"
9880,Unknown,Honeydew Cubed Small,6,"Brewery Dist, Edmonton"
10094,Unknown,Honeycrisp Apples,2.11,"Brewery Dist, Edmonton"
14465,Unknown,Honeycrisp Apples,1.32,"Mcarthur, Ottawa"
4398,Unknown,Honeycrisp Apples,1.32,"Mclaughlin, Toronto"
17487,Farmer's Market,Honeycrisp Apples,11.99,"Mcarthur, Ottawa"
7409,Farmer's Market,Honeycrisp Apples,11.99,"Mclaughlin, Toronto"
475,Unknown,Honeycrisp Apples,2.11,"Lonsdale, Vancouver"
13866,President's Choice,Honey Roasted Pistachios,7.99,"Mcarthur, Ottawa"
102,President's Choice,Honey Roasted Pistachios,7.99,"Lonsdale, Vancouver"
9514,President's Choice,Honey Roasted Pistachios,7.99,"Brewery Dist, Edmonton"
4173,Unknown,Honey Pitted Dates,4.99,"Mclaughlin, Toronto"
14237,Unknown,Honey Pitted Dates,4.99,"Mcarthur, Ottawa"
1341,Eat Smart,Honey Dijon Kale,6.49,"Lonsdale, Vancouver"
15110,Eat Smart,Honey Dijon Kale,6.49,"Mcarthur, Ottawa"
11111,Eat Smart,Honey Dijon Kale,6.49,"Brewery Dist, Edmonton"
7427,Unknown,Homestyle Coleslaw with Yogurt Dressing,2.29,"Mclaughlin, Toronto"
17505,Unknown,Homestyle Coleslaw with Yogurt Dressing,2.29,"Mcarthur, Ottawa"
14008,Unknown,Hibiscus & Rose Hip Infused Lemonade ,6,"Mcarthur, Ottawa"
18115,Unknown,Heirloom Tomatoes,2.42,"Mcarthur, Ottawa"
8038,Unknown,Heirloom Tomatoes,2.42,"Mclaughlin, Toronto"
10385,Unknown,Hami Melons,14.75,"Brewery Dist, Edmonton"
971,Unknown,Hami Melons,14.75,"Lonsdale, Vancouver"
4693,Unknown,Hami Melons,14.75,"Mclaughlin, Toronto"
15073,Unknown,Halo Mandarin,9.99,"Mcarthur, Ottawa"
4688,Unknown,Halo Mandarin,9.99,"Mclaughlin, Toronto"
10108,Unknown,"Halloom Pineapple Kebab, 2 pack",6,"Brewery Dist, Edmonton"
9895,Unknown,Guava,6.05,"Brewery Dist, Edmonton"
14457,Unknown,Guava,7.71,"Mcarthur, Ottawa"
964,Taylor Farms,Guacamole Crunch Chopped Salad Kit,6.99,"Lonsdale, Vancouver"
14481,Taylor Farms,Guacamole Crunch Chopped Salad Kit,6.99,"Mcarthur, Ottawa"
11548,Unknown,Grilling Veggie Kabobs,8,"Brewery Dist, Edmonton"
4676,Unknown,Grilled Chicken Caesar Salad,2.29,"Mclaughlin, Toronto"
15071,Unknown,Grilled Chicken Caesar Salad,2.29,"Mcarthur, Ottawa"
2143,Unknown,"Greenhouse Peppers, Yellow",2.75,"Lonsdale, Vancouver"
16380,Unknown,"Greenhouse Peppers, Yellow",2.2,"Mcarthur, Ottawa"
5860,Unknown,"Greenhouse Peppers, Yellow",2.2,"Mclaughlin, Toronto"
11569,Unknown,"Greenhouse Peppers, Yellow",2.75,"Brewery Dist, Edmonton"
16907,Unknown,"Greenhouse Peppers, Orange",2.11,"Mcarthur, Ottawa"
6823,Unknown,"Greenhouse Peppers, Orange",2.11,"Mclaughlin, Toronto"
685,Unknown,"Greenhouse Peppers, Orange",2.64,"Lonsdale, Vancouver"
12032,Unknown,"Greenhouse Peppers, Orange",2.64,"Brewery Dist, Edmonton"
5383,Farmer's Market,Greenhouse Peppers,5.99,"Mclaughlin, Toronto"
1709,Farmer's Market,Greenhouse Peppers,4.99,"Lonsdale, Vancouver"
5824,Unknown,Greenbelt Organic Super Crunch,5.99,"Mclaughlin, Toronto"
15886,Unknown,Greenbelt Organic Super Crunch,5.99,"Mcarthur, Ottawa"
16362,Unknown,Greenbelt Organic Arugula,5.99,"Mcarthur, Ottawa"
5844,Unknown,Greenbelt Organic Arugula,5.99,"Mclaughlin, Toronto"
15914,President's Choice,Green Thai Hot Peppers,4.99,"Mcarthur, Ottawa"
11546,President's Choice,Green Thai Hot Peppers,5.99,"Brewery Dist, Edmonton"
139,President's Choice,Green Thai Hot Peppers,5.99,"Lonsdale, Vancouver"
5835,President's Choice,Green Thai Hot Peppers,4.99,"Mclaughlin, Toronto"
13739,Unknown,Green Swiss Chard,4.99,"Brewery Dist, Edmonton"
18795,Unknown,Green Swiss Chard,3.99,"Mcarthur, Ottawa"
3143,Unknown,Green Swiss Chard,4.99,"Lonsdale, Vancouver"
8708,Unknown,Green Swiss Chard,3.99,"Mclaughlin, Toronto"
21,Unknown,Green Seedless Grapes,13.47,"Lonsdale, Vancouver"
13786,Unknown,Green Seedless Grapes,13.47,"Mcarthur, Ottawa"
3722,Unknown,Green Seedless Grapes,13.47,"Mclaughlin, Toronto"
9437,Unknown,Green Seedless Grapes,13.47,"Brewery Dist, Edmonton"
1328,Unknown,Green Peppers,5.99,"Lonsdale, Vancouver"
10745,Unknown,Green Peppers,5.99,"Brewery Dist, Edmonton"
4,Unknown,Green Onion,1.99,"Lonsdale, Vancouver"
3704,Unknown,Green Onion,1.49,"Mclaughlin, Toronto"
9420,Unknown,Green Onion,1.99,"Brewery Dist, Edmonton"
13770,Unknown,Green Onion,1.49,"Mcarthur, Ottawa"
17471,Unknown,Green Leaf Lettuce,3.99,"Mcarthur, Ottawa"
2597,Unknown,Green Leaf Lettuce,3.99,"Lonsdale, Vancouver"
6864,Unknown,Green Leaf Lettuce,3.99,"Mclaughlin, Toronto"
12046,Unknown,Green Leaf Lettuce,3.99,"Brewery Dist, Edmonton"
1723,Bolthouse,Green Goodness,9.99,"Lonsdale, Vancouver"
17494,Bolthouse,Green Goodness,4.99,"Mcarthur, Ottawa"
7418,Bolthouse,Green Goodness,4.99,"Mclaughlin, Toronto"
18124,Bolthouse,Green Goodness,6.99,"Mcarthur, Ottawa"
2638,Bolthouse,Green Goodness,6.99,"Lonsdale, Vancouver"
8048,Bolthouse,Green Goodness,6.99,"Mclaughlin, Toronto"
18099,Unknown,Green Garlic,5.99,"Mcarthur, Ottawa"
7434,Unknown,Green Garlic,5.99,"Mclaughlin, Toronto"
2607,Unknown,Green Beans,0.5,"Lonsdale, Vancouver"
12541,Unknown,Green Beans,0.5,"Brewery Dist, Edmonton"
8060,Unknown,Green Beans,4.99,"Mclaughlin, Toronto"
9682,President's Choice,Green Beans,5.99,"Brewery Dist, Edmonton"
14026,President's Choice,Green Beans,5.99,"Mcarthur, Ottawa"
18760,Unknown,Green Beans,4.99,"Mcarthur, Ottawa"
9702,Unknown,Greek Yogurt Parfait,5,"Brewery Dist, Edmonton"
3984,Unknown,Greek Yogurt Parfait,5,"Mclaughlin, Toronto"
14051,Unknown,Greek Yogurt Parfait,5,"Mcarthur, Ottawa"
5408,President's Choice,Greek Vinaigrette Pouch,0.59,"Mclaughlin, Toronto"
1720,President's Choice,Greek Vinaigrette Pouch,0.59,"Lonsdale, Vancouver"
3824,Unknown,Greek Salad Family Size,17,"Mclaughlin, Toronto"
110,Unknown,Greek Salad Family Size,17,"Lonsdale, Vancouver"
13874,Unknown,Greek Salad Family Size,17,"Mcarthur, Ottawa"
9521,Unknown,Greek Salad Family Size,17,"Brewery Dist, Edmonton"
45,Unknown,"Greek Quinoa Spring Mix Salad, Mini",5,"Lonsdale, Vancouver"
9850,Tiffany Gates,Greek Quinoa Salad Kit,1.99,"Brewery Dist, Edmonton"
4134,Tiffany Gates,Greek Quinoa Salad Kit,1.99,"Mclaughlin, Toronto"
3726,Farmer's Market,Grape Tomatoes,3.99,"Mclaughlin, Toronto"
9441,Farmer's Market,Grape Tomatoes,4.99,"Brewery Dist, Edmonton"
13790,Farmer's Market,Grape Tomatoes,3.99,"Mcarthur, Ottawa"
26,Farmer's Market,Grape Tomatoes,4.99,"Lonsdale, Vancouver"
18770,Unknown,Grape Tomatoes,5.99,"Mcarthur, Ottawa"
4379,Farmer's Market,Grape Tomato 907G,6.99,"Mclaughlin, Toronto"
14440,Farmer's Market,Grape Tomato 907G,6.99,"Mcarthur, Ottawa"
463,Farmer's Market,Grape Tomato 907G,7.99,"Lonsdale, Vancouver"
9887,Farmer's Market,Grape Tomato 907G,7.99,"Brewery Dist, Edmonton"
4705,PC Organics,Granny Smith Apples 3Lb Bag,11.99,"Mclaughlin, Toronto"
967,PC Organics,Granny Smith Apples 3Lb Bag,10.99,"Lonsdale, Vancouver"
14738,PC Organics,Granny Smith Apples 3Lb Bag,11.99,"Mcarthur, Ottawa"
10381,PC Organics,Granny Smith Apples 3Lb Bag,10.99,"Brewery Dist, Edmonton"
103,Farmer's Market,Granny Smith Apples,8.99,"Lonsdale, Vancouver"
9670,Unknown,Granny Smith Apples,1.32,"Brewery Dist, Edmonton"
5391,Farmer's Market,Granny Smith Apples,9.99,"Mclaughlin, Toronto"
258,Unknown,Granny Smith Apples,1.32,"Lonsdale, Vancouver"
9524,Farmer's Market,Granny Smith Apples,8.99,"Brewery Dist, Edmonton"
15066,Unknown,Granadilla,2.49,"Mcarthur, Ottawa"
10422,Unknown,Granadilla,2.99,"Brewery Dist, Edmonton"
1004,Unknown,Granadilla,2.99,"Lonsdale, Vancouver"
4998,Unknown,Granadilla,2.49,"Mclaughlin, Toronto"
3833,Tiffany Gates,Good Ol' Macaroni Salad,2.29,"Mclaughlin, Toronto"
5381,GoodLeaf,Good Leaf Baby Arugula,5.99,"Mclaughlin, Toronto"
9877,Unknown,Golden Figs,5.99,"Brewery Dist, Edmonton"
14235,Unknown,Golden Figs,5.99,"Mcarthur, Ottawa"
275,Unknown,Golden Figs,5.99,"Lonsdale, Vancouver"
4171,Unknown,Golden Figs,5.99,"Mclaughlin, Toronto"
14452,Unknown,Gold Cored Pineapple,6.99,"Mcarthur, Ottawa"
4388,Unknown,Gold Cored Pineapple,6.99,"Mclaughlin, Toronto"
17504,Greenhouse,Ginger Turmeric Organic Kombucha,9.99,"Mcarthur, Ottawa"
7426,Greenhouse,Ginger Turmeric Organic Kombucha,9.99,"Mclaughlin, Toronto"
4387,Greenhouse,Ginger Tumeric Kombucha,4.99,"Mclaughlin, Toronto"
14451,Greenhouse,Ginger Tumeric Kombucha,4.99,"Mcarthur, Ottawa"
11564,Bolthouse,Ginger Carrot Turmeric,9.99,"Brewery Dist, Edmonton"
273,Bolthouse,Ginger Carrot Turmeric,9.99,"Lonsdale, Vancouver"
16373,Bolthouse,Ginger Carrot Turmeric,9.99,"Mcarthur, Ottawa"
5853,Bolthouse,Ginger Carrot Turmeric,9.99,"Mclaughlin, Toronto"
4374,Unknown,Ginger & Lime Infused Lemonade ,6,"Mclaughlin, Toronto"
35,Unknown,Ginger,2.31,"Lonsdale, Vancouver"
3737,Unknown,Ginger,1.85,"Mclaughlin, Toronto"
9450,Unknown,Ginger,2.31,"Brewery Dist, Edmonton"
13801,Unknown,Ginger,1.85,"Mcarthur, Ottawa"
14233,Unknown,Genuine Coconut Organic Coconut Topping,6.99,"Mcarthur, Ottawa"
4170,Unknown,Genuine Coconut Organic Coconut Topping,6.99,"Mclaughlin, Toronto"
15479,Unknown,Genuine Coconut Organic Coconut Chunks,5.99,"Mcarthur, Ottawa"
5390,Unknown,"Garlic, Peeled",3.49,"Mclaughlin, Toronto"
9456,Rooster,"Garlic Bulbs, 3-count",1.99,"Brewery Dist, Edmonton"
3743,Rooster,"Garlic Bulbs, 3-count",1.29,"Mclaughlin, Toronto"
13807,Rooster,"Garlic Bulbs, 3-count",1.29,"Mcarthur, Ottawa"
41,Rooster,"Garlic Bulbs, 3-count",1.99,"Lonsdale, Vancouver"
5000,Unknown,Garlic Bulbs,6.49,"Mclaughlin, Toronto"
10423,Unknown,Garlic Bulbs,5.99,"Brewery Dist, Edmonton"
15925,Unknown,Garden Vegetable Spring Mix,9,"Mcarthur, Ottawa"
11554,Unknown,Garden Vegetable Spring Mix,9,"Brewery Dist, Edmonton"
15080,Unknown,Garden Spring Mix Salad,9,"Mcarthur, Ottawa"
9861,Unknown,Garden Salad Mini,5,"Brewery Dist, Edmonton"
4152,Unknown,Garden Salad Mini,5,"Mclaughlin, Toronto"
278,Unknown,Garden Salad Mini,5,"Lonsdale, Vancouver"
14215,Unknown,Garden Salad Mini,5,"Mcarthur, Ottawa"
2124,President's Choice,Garden Salad,4.49,"Lonsdale, Vancouver"
11541,President's Choice,Garden Salad,8.99,"Brewery Dist, Edmonton"
13143,President's Choice,Garden Salad,4.49,"Brewery Dist, Edmonton"
18776,President's Choice,Garden Salad,4.49,"Mcarthur, Ottawa"
10726,Farmer's Market,Gala Apples 3lb Bag,7.99,"Brewery Dist, Edmonton"
1306,Farmer's Market,Gala Apples 3lb Bag,7.99,"Lonsdale, Vancouver"
4703,PC Organics,Gala Apples 3Lb Bag,9.99,"Mclaughlin, Toronto"
10416,PC Organics,Gala Apples 3Lb Bag,10.99,"Brewery Dist, Edmonton"
14768,PC Organics,Gala Apples 3Lb Bag,9.99,"Mcarthur, Ottawa"
999,PC Organics,Gala Apples 3Lb Bag,10.99,"Lonsdale, Vancouver"
14223,Farmer's Market,Gala Apples,5.99,"Mcarthur, Ottawa"
9520,PC Organics,Gala Apples,1.94,"Brewery Dist, Edmonton"
100,PC Organics,Gala Apples,1.94,"Lonsdale, Vancouver"
13873,PC Organics,Gala Apples,1.94,"Mcarthur, Ottawa"
3843,PC Organics,Gala Apples,1.94,"Mclaughlin, Toronto"
4159,Farmer's Market,Gala Apples,5.99,"Mclaughlin, Toronto"
18132,Unknown,Fuyu Persimmon,2.49,"Mcarthur, Ottawa"
8055,Unknown,Fuyu Persimmon,2.49,"Mclaughlin, Toronto"
13122,Unknown,Fuyu Persimmon,2.99,"Brewery Dist, Edmonton"
10128,Unknown,Fuji Apples,1.58,"Brewery Dist, Edmonton"
979,Unknown,Fuji Apples,1.58,"Lonsdale, Vancouver"
14478,Unknown,Fuji Apples,1.58,"Mcarthur, Ottawa"
11115,Unknown,Fruit Salad Large,10,"Brewery Dist, Edmonton"
15468,Unknown,Fruit Salad Large,10,"Mcarthur, Ottawa"
8695,Unknown,Fruit Salad Large,10,"Mclaughlin, Toronto"
3696,Marzetti,"Fruit Dip, Cream Cheese",5.99,"Lonsdale, Vancouver"
8739,Marzetti,"Fruit Dip, Cream Cheese",5.99,"Mclaughlin, Toronto"
19489,Marzetti,"Fruit Dip, Cream Cheese",5.99,"Mcarthur, Ottawa"
6859,Unknown,Frisee Lettuce 2-pack,4.99,"Mclaughlin, Toronto"
13872,Unknown,"Fresh Thyme, 4"" Pot",4.99,"Mcarthur, Ottawa"
109,Unknown,Fresh Salsa,4.16,"Lonsdale, Vancouver"
9519,Unknown,Fresh Salsa,4.16,"Brewery Dist, Edmonton"
14475,Unknown,"Fresh Rosemary, 4"" Pot",4.99,"Mcarthur, Ottawa"
14220,President's Choice,Fresh Poultry Herb Blend,2.99,"Mcarthur, Ottawa"
4157,President's Choice,Fresh Poultry Herb Blend,2.99,"Mclaughlin, Toronto"
281,President's Choice,Fresh Poultry Herb Blend,3.29,"Lonsdale, Vancouver"
9863,President's Choice,Fresh Poultry Herb Blend,3.29,"Brewery Dist, Edmonton"
4682,Unknown,"Fresh Orange, Spinach, Kale, Celery Juice",13,"Mclaughlin, Toronto"
10414,Unknown,"Fresh Orange, Spinach, Kale, Celery Juice",13,"Brewery Dist, Edmonton"
479,Unknown,"Fresh Orange, Spinach, Kale, Celery Juice",7,"Lonsdale, Vancouver"
10100,Unknown,"Fresh Orange, Spinach, Kale, Celery Juice",7,"Brewery Dist, Edmonton"
6323,Unknown,"Fresh Orange, Spinach, Kale, Celery Juice",7,"Mclaughlin, Toronto"
14030,Unknown,Fresh Orange Juice,6,"Mcarthur, Ottawa"
14772,Unknown,Fresh Orange Juice,12,"Mcarthur, Ottawa"
17501,Unknown,Fresh Orange Juice,15,"Mcarthur, Ottawa"
9687,Unknown,Fresh Orange Juice,6,"Brewery Dist, Edmonton"
10417,Unknown,Fresh Orange Juice,12,"Brewery Dist, Edmonton"
242,Unknown,Fresh Orange Juice,6,"Lonsdale, Vancouver"
